order_id,customer_id,order_date,order_value,payment_method,status,city
ORD_11555,CUST_4824,2023-12-10,4752,COD,Cancelled,Hyderabad
ORD_11556,CUST_5981,2023-12-11,2128,Card,Returned,Pune
ORD_11557,CUST_2246,2024-04-24,1770,Netbanking,Cancelled,Hyderabad
ORD_11558,CUST_7487,2024-05-16,1558,Netbanking,Delivered,Mumbai
ORD_11559,CUST_5960,2024-05-18,2941,COD,Delivered,Pune
ORD_11560,CUST_2489,2024-04-15,1829,UPI,Delivered,Chennai
ORD_11561,CUST_5009,2024-03-18,1981,Netbanking,Delivered,Mumbai
ORD_11562,CUST_5610,2024-05-12,2744,COD,Returned,Delhi
ORD_11563,CUST_6320,2024-01-07,2320,COD,Delivered,Hyderabad
ORD_11564,CUST_7385,2024-03-01,3287,UPI,Delivered,Delhi
ORD_11565,CUST_7892,2024-05-26,4849,COD,Delivered,Mumbai
ORD_11566,CUST_8285,2024-01-15,3433,Netbanking,Delivered,Bangalore
ORD_11567,CUST_3645,2024-04-26,2319,UPI,Delivered,Chennai
ORD_11568,CUST_3259,2024-04-21,3582,Netbanking,Delivered,Delhi
ORD_11569,CUST_8119,2024-01-08,4307,COD,Returned,Delhi
ORD_11570,CUST_5784,2024-04-10,3317,UPI,Delivered,Hyderabad
ORD_11571,CUST_5934,2024-02-29,3532,Netbanking,Cancelled,Mumbai
ORD_11572,CUST_6190,2024-05-14,2167,Card,Cancelled,Hyderabad
ORD_11573,CUST_8861,2024-04-04,3739,COD,Delivered,Bangalore
ORD_11574,CUST_5161,2024-02-10,3047,UPI,Delivered,Pune
ORD_11575,CUST_2874,2024-03-15,1002,COD,Delivered,Pune
ORD_11576,CUST_8784,2024-02-11,4576,UPI,Delivered,Hyderabad
ORD_11577,CUST_4128,2024-04-13,3835,UPI,Delivered,Bangalore
ORD_11578,CUST_6050,2024-02-06,4644,Card,Delivered,Bangalore
ORD_11579,CUST_3223,2024-03-02,990,Card,Delivered,Delhi
ORD_11580,CUST_2332,2023-12-10,3525,UPI,Delivered,Hyderabad
ORD_11581,CUST_1081,2024-05-23,4179,Netbanking,Delivered,Kolkata
ORD_11582,CUST_2087,2023-12-14,2746,UPI,Delivered,Bangalore
ORD_11583,CUST_6212,2024-04-08,5193,COD,Cancelled,Bangalore
ORD_11584,CUST_7722,2024-02-13,2987,Netbanking,Delivered,Chennai
ORD_11585,CUST_6444,2023-12-30,4974,Netbanking,Delivered,Bangalore
ORD_11586,CUST_3332,2024-03-11,3925,Card,Cancelled,Mumbai
ORD_11587,CUST_1336,2024-02-15,3169,COD,Cancelled,Mumbai
ORD_11588,CUST_6226,2023-12-27,2464,Netbanking,Cancelled,Bangalore
ORD_11589,CUST_8517,2024-04-28,1208,UPI,Returned,Delhi
ORD_11590,CUST_7094,2023-12-21,583,COD,Delivered,Chennai
ORD_11591,CUST_7078,2024-03-20,1347,Netbanking,Delivered,Mumbai
ORD_11592,CUST_1561,2024-03-18,1421,COD,Returned,Pune
ORD_11593,CUST_7812,2024-03-05,3732,Netbanking,Delivered,Chennai
ORD_11594,CUST_8363,2024-01-05,321,Netbanking,Delivered,Kolkata
ORD_11595,CUST_2989,2023-12-10,3354,Netbanking,Delivered,Mumbai
ORD_11596,CUST_6706,2024-01-24,3229,COD,Delivered,Pune
ORD_11597,CUST_2332,2024-01-01,4483,COD,Delivered,Delhi
ORD_11598,CUST_2362,2024-03-07,452,UPI,Delivered,Mumbai
ORD_11599,CUST_7892,2024-01-17,3767,Card,Delivered,Pune
ORD_11600,CUST_2160,2024-05-25,4057,Card,Delivered,Chennai
ORD_11601,CUST_4703,2024-04-17,2775,UPI,Delivered,Hyderabad
ORD_11602,CUST_3901,2024-05-01,4148,UPI,Delivered,Kolkata
ORD_11603,CUST_6760,2024-01-08,4861,COD,Delivered,Kolkata
ORD_11604,CUST_1220,2024-05-04,524,Card,Returned,Kolkata
ORD_11605,CUST_5421,2024-03-02,735,Netbanking,Delivered,Delhi
ORD_11606,CUST_6752,2024-03-29,2344,UPI,Delivered,Hyderabad
ORD_11607,CUST_8408,2023-12-13,814,Card,Delivered,Pune
ORD_11608,CUST_3818,2024-04-17,3736,Netbanking,Delivered,Mumbai
ORD_11609,CUST_5158,2024-04-18,752,Card,Delivered,Pune
ORD_11610,CUST_1965,2024-04-23,1846,Card,Returned,Bangalore
ORD_11611,CUST_1818,2024-01-29,4653,COD,Delivered,Bangalore
ORD_11612,CUST_1519,2024-05-13,2299,Netbanking,Delivered,Pune
ORD_11613,CUST_6232,2024-03-13,1944,Card,Delivered,Kolkata
ORD_11614,CUST_1336,2024-05-24,4565,Netbanking,Delivered,Chennai
ORD_11615,CUST_8972,2024-01-10,2790,Card,Delivered,Chennai
ORD_11616,CUST_1650,2023-12-07,4609,Netbanking,Cancelled,Kolkata
ORD_11617,CUST_7441,2024-05-25,1090,UPI,Delivered,Delhi
ORD_11618,CUST_1739,2024-05-23,1791,COD,Delivered,Mumbai
ORD_11619,CUST_5456,2024-05-10,2520,COD,Returned,Pune
ORD_11620,CUST_5425,2024-02-26,5087,Card,Delivered,Delhi
ORD_11621,CUST_7085,2024-01-01,1877,Card,Cancelled,Chennai
ORD_11622,CUST_4908,2024-05-10,3389,Card,Delivered,Bangalore
ORD_11623,CUST_7792,2024-01-04,2731,Card,Delivered,Bangalore
ORD_11624,CUST_3955,2024-04-05,2079,UPI,Delivered,Kolkata
ORD_11625,CUST_5759,2024-01-09,798,UPI,Delivered,Mumbai
ORD_11626,CUST_8380,2024-05-08,3751,Netbanking,Delivered,Mumbai
ORD_11627,CUST_2646,2024-03-24,4731,Card,Delivered,Chennai
ORD_11628,CUST_4927,2024-04-04,1880,COD,Delivered,Pune
ORD_11629,CUST_6980,2024-02-17,500,Card,Delivered,Hyderabad
ORD_11630,CUST_1418,2023-12-17,1441,Netbanking,Delivered,Bangalore
ORD_11631,CUST_8999,2024-01-31,875,COD,Delivered,Hyderabad
ORD_11632,CUST_5266,2024-03-12,1645,Netbanking,Delivered,Hyderabad
ORD_11633,CUST_4980,2024-04-25,3836,UPI,Delivered,Bangalore
ORD_11634,CUST_6961,2024-04-30,2605,Netbanking,Delivered,Mumbai
ORD_11635,CUST_7481,2024-03-08,5024,Netbanking,Cancelled,Delhi
ORD_11636,CUST_2766,2024-05-18,439,COD,Delivered,Chennai
ORD_11637,CUST_3085,2024-03-25,3163,UPI,Delivered,Mumbai
ORD_11638,CUST_7671,2024-01-28,615,Netbanking,Delivered,Pune
ORD_11639,CUST_8155,2023-12-22,3570,Card,Delivered,Mumbai
ORD_11640,CUST_2996,2024-02-10,947,UPI,Delivered,Pune
ORD_11641,CUST_6358,2023-12-16,2730,Netbanking,Delivered,Delhi
ORD_11642,CUST_6530,2024-01-05,4166,Netbanking,Cancelled,Kolkata
ORD_11643,CUST_6620,2024-05-20,4408,UPI,Delivered,Hyderabad
ORD_11644,CUST_6802,2024-01-15,4982,Card,Delivered,Chennai
ORD_11645,CUST_8557,2024-01-04,3438,Card,Delivered,Hyderabad
ORD_11646,CUST_1864,2024-04-16,4459,Card,Delivered,Pune
ORD_11647,CUST_4469,2024-04-18,2900,COD,Delivered,Mumbai
ORD_11648,CUST_2523,2024-02-17,1038,COD,Delivered,Pune
ORD_11649,CUST_7123,2024-02-17,5001,Card,Returned,Mumbai
ORD_11650,CUST_6684,2024-02-10,4615,Netbanking,Cancelled,Delhi
ORD_11651,CUST_8209,2023-12-24,1848,COD,Cancelled,Delhi
ORD_11652,CUST_6617,2024-03-13,2231,UPI,Delivered,Hyderabad
ORD_11653,CUST_8130,2024-01-03,2089,UPI,Returned,Delhi
ORD_11654,CUST_2470,2024-03-09,1432,COD,Returned,Mumbai
ORD_11655,CUST_2887,2023-12-15,1797,COD,Returned,Kolkata
ORD_11656,CUST_8760,2024-01-28,787,Card,Delivered,Hyderabad
ORD_11657,CUST_8230,2024-05-20,4798,COD,Cancelled,Chennai
ORD_11658,CUST_6455,2023-12-31,2069,Card,Cancelled,Chennai
ORD_11659,CUST_2630,2024-04-08,2809,Netbanking,Delivered,Bangalore
ORD_11660,CUST_6433,2023-12-26,2455,UPI,Delivered,Kolkata
ORD_11661,CUST_3276,2024-02-15,1553,UPI,Delivered,Pune
ORD_11662,CUST_6151,2023-12-10,2860,Netbanking,Delivered,Delhi
ORD_11663,CUST_4869,2024-05-28,1882,COD,Delivered,Pune
ORD_11664,CUST_5839,2024-05-27,4892,COD,Cancelled,Bangalore
ORD_11665,CUST_8996,2024-03-27,2483,Card,Cancelled,Bangalore
ORD_11666,CUST_7925,2024-01-02,1190,UPI,Returned,Mumbai
ORD_11667,CUST_7131,2023-12-13,2809,UPI,Delivered,Kolkata
ORD_11668,CUST_1443,2024-03-12,4898,COD,Delivered,Chennai
ORD_11669,CUST_7568,2024-05-26,3062,COD,Delivered,Bangalore
ORD_11670,CUST_4539,2024-01-15,4978,Netbanking,Delivered,Bangalore
ORD_11671,CUST_4906,2024-04-22,438,UPI,Delivered,Bangalore
ORD_11672,CUST_2203,2024-05-04,2545,Netbanking,Returned,Pune
ORD_11673,CUST_6043,2023-12-29,3085,COD,Returned,Mumbai
ORD_11674,CUST_1733,2024-03-02,944,UPI,Delivered,Bangalore
ORD_11675,CUST_3092,2024-04-24,4939,COD,Delivered,Mumbai
ORD_11676,CUST_6130,2024-03-30,645,Card,Delivered,Kolkata
ORD_11677,CUST_4794,2024-01-08,3436,UPI,Delivered,Kolkata
ORD_11678,CUST_3762,2024-03-26,1940,Netbanking,Cancelled,Delhi
ORD_11679,CUST_5804,2024-04-10,4131,Netbanking,Returned,Bangalore
ORD_11680,CUST_1555,2024-05-29,889,Netbanking,Cancelled,Hyderabad
ORD_11681,CUST_6087,2024-01-19,1813,UPI,Delivered,Delhi
ORD_11682,CUST_2880,2024-05-16,525,UPI,Delivered,Pune
ORD_11683,CUST_7751,2023-12-19,1098,COD,Cancelled,Hyderabad
ORD_11684,CUST_1757,2024-02-06,3365,COD,Delivered,Delhi
ORD_11685,CUST_6856,2024-03-31,1074,Card,Delivered,Chennai
ORD_11686,CUST_6647,2024-04-04,3886,Card,Delivered,Bangalore
ORD_11687,CUST_8227,2024-01-26,629,Card,Delivered,Chennai
ORD_11688,CUST_8704,2024-03-24,3176,Card,Delivered,Hyderabad
ORD_11689,CUST_1465,2024-02-03,3922,UPI,Cancelled,Delhi
ORD_11690,CUST_7108,2024-02-21,2593,COD,Returned,Chennai
ORD_11691,CUST_2956,2024-05-01,4074,UPI,Delivered,Pune
ORD_11692,CUST_6901,2024-01-15,560,Card,Delivered,Bangalore
ORD_11693,CUST_8577,2024-05-08,2594,Netbanking,Cancelled,Delhi
ORD_11694,CUST_3552,2024-01-11,2387,COD,Delivered,Bangalore
ORD_11695,CUST_3861,2024-01-12,3349,Netbanking,Returned,Pune
ORD_11696,CUST_3745,2024-05-01,2845,COD,Delivered,Bangalore
ORD_11697,CUST_5989,2024-05-14,3047,Netbanking,Returned,Bangalore
ORD_11698,CUST_3991,2024-03-02,1972,COD,Cancelled,Hyderabad
ORD_11699,CUST_3258,2024-05-17,970,COD,Delivered,Delhi
ORD_11700,CUST_4011,2024-04-09,1263,COD,Delivered,Hyderabad
ORD_11701,CUST_6156,2024-02-08,2892,UPI,Delivered,Chennai
ORD_11702,CUST_6816,2024-04-01,3141,Netbanking,Cancelled,Hyderabad
ORD_11703,CUST_3407,2024-01-09,1093,UPI,Returned,Mumbai
ORD_11704,CUST_4195,2024-04-03,463,UPI,Cancelled,Hyderabad
ORD_11705,CUST_6198,2024-05-12,3181,Netbanking,Delivered,Chennai
ORD_11706,CUST_4019,2024-04-12,441,UPI,Cancelled,Delhi
ORD_11707,CUST_8169,2024-04-14,345,Netbanking,Delivered,Kolkata
ORD_11708,CUST_7978,2024-02-17,4294,Card,Returned,Mumbai
ORD_11709,CUST_7604,2024-02-07,1362,Netbanking,Returned,Bangalore
ORD_11710,CUST_5373,2024-03-22,4659,COD,Delivered,Kolkata
ORD_11711,CUST_8348,2024-03-26,823,Netbanking,Delivered,Hyderabad
ORD_11712,CUST_2779,2024-05-28,986,Netbanking,Returned,Pune
ORD_11713,CUST_6952,2024-04-12,2769,Netbanking,Returned,Kolkata
ORD_11714,CUST_6395,2023-12-29,4824,Netbanking,Cancelled,Kolkata
ORD_11715,CUST_6330,2024-02-14,324,Card,Delivered,Hyderabad
ORD_11716,CUST_1036,2024-02-15,3681,COD,Delivered,Pune
ORD_11717,CUST_4797,2024-02-07,1134,Card,Delivered,Kolkata
ORD_11718,CUST_6758,2024-03-11,1662,Netbanking,Delivered,Bangalore
ORD_11719,CUST_6190,2024-02-19,4191,Card,Delivered,Hyderabad
ORD_11720,CUST_8893,2024-02-01,479,Card,Cancelled,Delhi
ORD_11721,CUST_7410,2024-04-22,5005,UPI,Cancelled,Hyderabad
ORD_11722,CUST_5618,2024-01-01,2961,Netbanking,Delivered,Mumbai
ORD_11723,CUST_2165,2024-01-13,1037,Netbanking,Returned,Mumbai
ORD_11724,CUST_3506,2024-01-16,4503,Card,Cancelled,Kolkata
ORD_11725,CUST_5410,2024-02-23,332,Card,Delivered,Mumbai
ORD_11726,CUST_5201,2024-03-28,2180,Netbanking,Returned,Hyderabad
ORD_11727,CUST_8241,2024-01-27,3817,Card,Returned,Chennai
ORD_11728,CUST_4522,2024-05-20,3123,COD,Delivered,Mumbai
ORD_11729,CUST_6273,2024-02-09,2242,Card,Delivered,Delhi
ORD_11730,CUST_3634,2024-03-11,1461,UPI,Delivered,Delhi
ORD_11731,CUST_3023,2024-03-23,1282,Netbanking,Delivered,Pune
ORD_11732,CUST_5238,2024-05-12,1824,UPI,Delivered,Hyderabad
ORD_11733,CUST_2406,2024-03-14,781,Netbanking,Delivered,Pune
ORD_11734,CUST_4656,2024-01-11,3178,Netbanking,Delivered,Chennai
ORD_11735,CUST_2888,2023-12-25,5135,UPI,Delivered,Kolkata
ORD_11736,CUST_4836,2024-01-16,2346,Netbanking,Returned,Chennai
ORD_11737,CUST_5919,2024-04-01,4385,COD,Delivered,Pune
ORD_11738,CUST_7411,2024-03-14,2790,UPI,Cancelled,Chennai
ORD_11739,CUST_2000,2024-05-05,4245,UPI,Delivered,Mumbai
ORD_11740,CUST_5996,2024-03-01,1559,UPI,Returned,Kolkata
ORD_11741,CUST_1276,2024-04-04,2839,Card,Returned,Chennai
ORD_11742,CUST_1546,2024-04-22,798,UPI,Delivered,Hyderabad
ORD_11743,CUST_2069,2024-04-16,4421,Card,Delivered,Hyderabad
ORD_11744,CUST_7927,2023-12-05,4403,Card,Delivered,Bangalore
ORD_11745,CUST_4170,2024-05-24,3080,Netbanking,Returned,Mumbai
ORD_11746,CUST_7216,2024-05-09,579,UPI,Cancelled,Kolkata
ORD_11747,CUST_1526,2024-04-28,4253,Card,Delivered,Chennai
ORD_11748,CUST_5595,2024-02-18,1788,Card,Delivered,Hyderabad
ORD_11749,CUST_5278,2024-03-21,1836,Netbanking,Cancelled,Pune
ORD_11750,CUST_3989,2024-01-15,3823,Netbanking,Returned,Chennai
ORD_11751,CUST_1234,2024-02-07,2887,COD,Delivered,Hyderabad
ORD_11752,CUST_5519,2024-02-26,1675,Card,Delivered,Chennai
ORD_11753,CUST_2426,2024-05-14,1128,Card,Delivered,Hyderabad
ORD_11754,CUST_6298,2024-01-11,2118,Netbanking,Delivered,Kolkata
ORD_11755,CUST_2581,2024-04-14,2972,Netbanking,Cancelled,Mumbai
ORD_11756,CUST_5097,2024-01-22,4989,UPI,Delivered,Pune
ORD_11757,CUST_5971,2024-01-01,4532,UPI,Delivered,Hyderabad
ORD_11758,CUST_8453,2024-03-31,4841,COD,Delivered,Kolkata
ORD_11759,CUST_8019,2024-01-20,4694,Card,Delivered,Chennai
ORD_11760,CUST_8201,2024-01-12,1639,UPI,Returned,Hyderabad
ORD_11761,CUST_6510,2024-05-06,3640,COD,Cancelled,Hyderabad
ORD_11762,CUST_3007,2023-12-27,2269,Netbanking,Delivered,Kolkata
ORD_11763,CUST_1420,2024-02-27,4884,UPI,Returned,Kolkata
ORD_11764,CUST_3868,2024-05-14,1442,UPI,Delivered,Bangalore
ORD_11765,CUST_1155,2024-01-02,3116,UPI,Delivered,Hyderabad
ORD_11766,CUST_1880,2023-12-30,3038,Netbanking,Delivered,Hyderabad
ORD_11767,CUST_6846,2024-01-05,4819,UPI,Returned,Bangalore
ORD_11768,CUST_2595,2023-12-17,4962,UPI,Delivered,Kolkata
ORD_11769,CUST_8693,2023-12-17,3013,Card,Returned,Mumbai
ORD_11770,CUST_2930,2024-02-29,1976,UPI,Delivered,Delhi
ORD_11771,CUST_5726,2023-12-11,2128,Card,Delivered,Mumbai
ORD_11772,CUST_1165,2024-03-22,3899,UPI,Cancelled,Hyderabad
ORD_11773,CUST_4405,2024-04-04,1758,UPI,Cancelled,Chennai
ORD_11774,CUST_7570,2024-01-06,4391,UPI,Delivered,Mumbai
ORD_11775,CUST_7034,2024-03-24,3856,Netbanking,Delivered,Chennai
ORD_11776,CUST_2373,2024-04-26,3065,COD,Returned,Delhi
ORD_11777,CUST_7108,2024-03-28,853,Card,Delivered,Delhi
ORD_11778,CUST_6488,2024-01-11,2880,COD,Delivered,Delhi
ORD_11779,CUST_7307,2024-02-05,5066,UPI,Delivered,Mumbai
ORD_11780,CUST_4148,2024-05-20,1908,UPI,Cancelled,Kolkata
ORD_11781,CUST_4181,2024-01-10,2149,UPI,Delivered,Mumbai
ORD_11782,CUST_1796,2024-03-26,4555,Card,Returned,Pune
ORD_11783,CUST_3968,2024-03-16,2144,COD,Returned,Mumbai
ORD_11784,CUST_6022,2023-12-26,3713,COD,Delivered,Pune
ORD_11785,CUST_7218,2024-01-05,3748,UPI,Delivered,Hyderabad
ORD_11786,CUST_3062,2024-03-07,3799,UPI,Delivered,Delhi
ORD_11787,CUST_2073,2024-05-23,556,UPI,Returned,Mumbai
ORD_11788,CUST_2108,2024-01-03,3548,Card,Returned,Chennai
ORD_11789,CUST_7130,2023-12-13,5141,Card,Delivered,Bangalore
ORD_11790,CUST_6552,2024-04-30,2516,COD,Cancelled,Mumbai
ORD_11791,CUST_1190,2024-02-10,5119,COD,Cancelled,Mumbai
ORD_11792,CUST_8149,2023-12-05,1330,COD,Delivered,Pune
ORD_11793,CUST_3343,2024-05-21,1977,COD,Delivered,Kolkata
ORD_11794,CUST_6106,2024-03-12,3599,Card,Returned,Hyderabad
ORD_11795,CUST_1218,2024-05-09,749,Netbanking,Delivered,Chennai
ORD_11796,CUST_7043,2024-03-04,3605,Card,Delivered,Kolkata
ORD_11797,CUST_8280,2024-04-15,5274,Netbanking,Delivered,Hyderabad
ORD_11798,CUST_6277,2024-05-24,2774,Netbanking,Cancelled,Pune
ORD_11799,CUST_3374,2024-05-17,1621,COD,Delivered,Chennai
ORD_11800,CUST_2139,2024-03-23,768,Card,Delivered,Mumbai
ORD_11801,CUST_6897,2024-02-12,1304,UPI,Delivered,Mumbai
ORD_11802,CUST_3471,2024-05-02,3136,UPI,Delivered,Pune
ORD_11803,CUST_8769,2024-04-11,2261,COD,Delivered,Hyderabad
ORD_11804,CUST_7057,2024-01-08,4902,COD,Delivered,Mumbai
ORD_11805,CUST_7086,2024-01-19,3552,Card,Cancelled,Kolkata
ORD_11806,CUST_7919,2023-12-18,3126,COD,Returned,Mumbai
ORD_11807,CUST_6585,2024-03-30,3208,Card,Cancelled,Delhi
ORD_11808,CUST_7708,2024-03-18,3202,COD,Cancelled,Kolkata
ORD_11809,CUST_3027,2024-05-25,3787,COD,Delivered,Chennai
ORD_11810,CUST_6337,2024-05-26,5235,COD,Delivered,Pune
ORD_11811,CUST_6035,2024-01-21,2113,UPI,Delivered,Hyderabad
ORD_11812,CUST_1221,2024-02-08,2695,Card,Delivered,Pune
ORD_11813,CUST_7282,2024-05-19,3486,UPI,Cancelled,Mumbai
ORD_11814,CUST_5637,2024-04-06,2258,Netbanking,Delivered,Hyderabad
ORD_11815,CUST_1417,2023-12-20,3068,Netbanking,Returned,Hyderabad
ORD_11816,CUST_5408,2024-05-15,3847,Card,Delivered,Bangalore
ORD_11817,CUST_7459,2024-02-13,2228,UPI,Returned,Mumbai
ORD_11818,CUST_3011,2023-12-17,4453,Netbanking,Delivered,Pune
ORD_11819,CUST_6129,2024-02-12,2676,COD,Delivered,Kolkata
ORD_11820,CUST_4729,2024-03-02,2419,Card,Cancelled,Mumbai
ORD_11821,CUST_1830,2024-05-20,1669,UPI,Delivered,Delhi
ORD_11822,CUST_8899,2023-12-18,2943,Netbanking,Cancelled,Hyderabad
ORD_11823,CUST_4873,2024-05-28,3727,Netbanking,Delivered,Delhi
ORD_11824,CUST_5613,2023-12-16,1395,Card,Delivered,Mumbai
ORD_11825,CUST_5962,2024-02-07,653,Netbanking,Delivered,Delhi
ORD_11826,CUST_5763,2023-12-29,4463,Card,Delivered,Hyderabad
ORD_11827,CUST_6916,2024-02-11,401,COD,Delivered,Chennai
ORD_11828,CUST_7597,2024-05-16,537,Card,Delivered,Kolkata
ORD_11829,CUST_6862,2024-05-17,3696,COD,Delivered,Hyderabad
ORD_11830,CUST_3478,2023-12-22,502,UPI,Delivered,Hyderabad
ORD_11831,CUST_4692,2024-03-26,4698,UPI,Delivered,Bangalore
ORD_11832,CUST_6577,2024-04-03,1895,Netbanking,Delivered,Chennai
ORD_11833,CUST_7685,2024-02-01,2568,UPI,Delivered,Mumbai
ORD_11834,CUST_8806,2024-01-29,1990,Netbanking,Delivered,Mumbai
ORD_11835,CUST_6884,2024-03-25,4445,Netbanking,Delivered,Kolkata
ORD_11836,CUST_5176,2024-02-14,2145,Card,Returned,Bangalore
ORD_11837,CUST_6629,2024-04-21,2461,COD,Returned,Delhi
ORD_11838,CUST_1407,2024-01-03,836,COD,Delivered,Bangalore
ORD_11839,CUST_5473,2024-04-28,1560,Card,Delivered,Chennai
ORD_11840,CUST_2036,2024-05-11,3291,UPI,Cancelled,Kolkata
ORD_11841,CUST_5039,2024-02-18,2680,Netbanking,Delivered,Hyderabad
ORD_11842,CUST_5364,2024-03-28,1267,Card,Cancelled,Chennai
ORD_11843,CUST_7404,2024-03-18,571,Card,Cancelled,Pune
ORD_11844,CUST_6476,2023-12-16,2536,Card,Cancelled,Chennai
ORD_11845,CUST_1580,2024-01-02,557,Netbanking,Delivered,Pune
ORD_11846,CUST_3378,2024-03-24,3041,Netbanking,Delivered,Bangalore
ORD_11847,CUST_5011,2023-12-11,4107,COD,Returned,Chennai
ORD_11848,CUST_2221,2024-04-12,431,COD,Cancelled,Mumbai
ORD_11849,CUST_4688,2024-05-01,2130,UPI,Delivered,Pune
ORD_11850,CUST_3095,2024-05-19,4152,Netbanking,Cancelled,Bangalore
ORD_11851,CUST_5248,2024-04-04,1540,Card,Delivered,Pune
ORD_11852,CUST_3333,2024-05-22,3330,Card,Cancelled,Kolkata
ORD_11853,CUST_3196,2023-12-16,4565,Netbanking,Delivered,Hyderabad
ORD_11854,CUST_5398,2024-05-21,4659,Card,Delivered,Hyderabad
ORD_11855,CUST_3359,2024-05-01,1195,Netbanking,Delivered,Delhi
ORD_11856,CUST_4635,2023-12-08,3660,Card,Cancelled,Pune
ORD_11857,CUST_6668,2024-01-18,2273,Netbanking,Delivered,Hyderabad
ORD_11858,CUST_2030,2024-05-26,4547,Netbanking,Returned,Bangalore
ORD_11859,CUST_3934,2024-03-15,4487,Netbanking,Delivered,Mumbai
ORD_11860,CUST_8771,2024-05-30,4728,Netbanking,Delivered,Bangalore
ORD_11861,CUST_7848,2024-05-16,4246,UPI,Delivered,Chennai
ORD_11862,CUST_6213,2024-01-20,3436,COD,Delivered,Delhi
ORD_11863,CUST_5504,2024-05-18,5093,UPI,Cancelled,Bangalore
ORD_11864,CUST_5964,2024-03-11,3421,Netbanking,Delivered,Mumbai
ORD_11865,CUST_2415,2024-05-15,2973,Netbanking,Delivered,Chennai
ORD_11866,CUST_3400,2024-02-16,5289,UPI,Delivered,Pune
ORD_11867,CUST_6775,2023-12-14,2445,UPI,Delivered,Mumbai
ORD_11868,CUST_7275,2024-04-11,5293,Netbanking,Delivered,Delhi
ORD_11869,CUST_7541,2024-02-23,724,UPI,Returned,Hyderabad
ORD_11870,CUST_2992,2024-05-11,1232,COD,Delivered,Kolkata
ORD_11871,CUST_5923,2023-12-06,1044,Card,Delivered,Kolkata
ORD_11872,CUST_5481,2024-02-07,1755,UPI,Cancelled,Kolkata
ORD_11873,CUST_1864,2023-12-22,2124,Card,Cancelled,Hyderabad
ORD_11874,CUST_6223,2024-01-05,3774,UPI,Delivered,Hyderabad
ORD_11875,CUST_6408,2024-04-14,1441,UPI,Delivered,Kolkata
ORD_11876,CUST_2676,2024-03-30,4683,COD,Delivered,Bangalore
ORD_11877,CUST_7303,2024-02-22,5267,Netbanking,Delivered,Pune
ORD_11878,CUST_6610,2023-12-12,5294,UPI,Returned,Bangalore
ORD_11879,CUST_5096,2024-02-14,3576,Card,Cancelled,Pune
ORD_11880,CUST_3422,2024-05-02,635,Card,Returned,Pune
ORD_11881,CUST_4608,2024-05-27,2261,Card,Cancelled,Mumbai
ORD_11882,CUST_7754,2023-12-11,3721,UPI,Delivered,Delhi
ORD_11883,CUST_3427,2024-04-11,3951,UPI,Returned,Mumbai
ORD_11884,CUST_5187,2023-12-18,4159,Card,Delivered,Mumbai
ORD_11885,CUST_6925,2024-02-22,2347,Netbanking,Cancelled,Chennai
ORD_11886,CUST_7969,2024-03-18,749,UPI,Cancelled,Delhi
ORD_11887,CUST_3468,2024-01-09,944,Netbanking,Delivered,Bangalore
ORD_11888,CUST_6799,2024-01-11,5189,COD,Delivered,Mumbai
ORD_11889,CUST_6118,2024-03-07,356,COD,Cancelled,Hyderabad
ORD_11890,CUST_4667,2024-03-05,4482,Netbanking,Delivered,Pune
ORD_11891,CUST_3067,2024-02-06,1667,UPI,Delivered,Hyderabad
ORD_11892,CUST_7235,2024-04-24,4867,Netbanking,Cancelled,Delhi
ORD_11893,CUST_8022,2024-05-28,2169,Card,Cancelled,Pune
ORD_11894,CUST_3049,2024-05-10,3791,Card,Cancelled,Delhi
ORD_11895,CUST_6676,2023-12-24,2517,COD,Delivered,Chennai
ORD_11896,CUST_3624,2024-03-13,1215,UPI,Cancelled,Delhi
ORD_11897,CUST_1444,2023-12-28,309,COD,Delivered,Hyderabad
ORD_11898,CUST_5718,2023-12-31,508,UPI,Delivered,Hyderabad
ORD_11899,CUST_3505,2024-01-18,1525,COD,Returned,Kolkata
ORD_11900,CUST_5922,2024-01-27,1945,Card,Returned,Bangalore
ORD_11901,CUST_8964,2023-12-29,3612,Card,Delivered,Mumbai
ORD_11902,CUST_8497,2024-04-27,3461,Netbanking,Delivered,Chennai
ORD_11903,CUST_3324,2024-03-19,3734,UPI,Delivered,Delhi
ORD_11904,CUST_4446,2024-04-07,2006,COD,Cancelled,Mumbai
ORD_11905,CUST_5692,2024-04-20,1960,UPI,Delivered,Pune
ORD_11906,CUST_5604,2023-12-21,762,Card,Returned,Pune
ORD_11907,CUST_7298,2023-12-18,370,Netbanking,Returned,Bangalore
ORD_11908,CUST_5798,2024-05-26,2280,UPI,Returned,Bangalore
ORD_11909,CUST_1085,2024-02-28,344,Card,Delivered,Mumbai
ORD_11910,CUST_7967,2024-02-22,3761,COD,Delivered,Delhi
ORD_11911,CUST_1179,2023-12-14,3418,Netbanking,Cancelled,Chennai
ORD_11912,CUST_5286,2024-04-02,3310,COD,Cancelled,Mumbai
ORD_11913,CUST_4708,2024-02-21,5111,UPI,Returned,Hyderabad
ORD_11914,CUST_1640,2024-03-13,2624,Netbanking,Cancelled,Kolkata
ORD_11915,CUST_6116,2024-02-23,3822,UPI,Delivered,Hyderabad
ORD_11916,CUST_2678,2023-12-30,4528,UPI,Cancelled,Bangalore
